classId1,rela,classId2
VT100,isa,VT000
VT107,isa,VT100
VT000,isa,VA000
VT100,isa,VT000
VT109,isa,VT100
VT000,isa,VA000
VT400,isa,VT000
VT000,isa,VA000
VT500,isa,VT000
VT000,isa,VA000
VT500,isa,VT000
VT501,isa,VT500
VT000,isa,VA000
VT500,isa,VT000
VT502,isa,VT500
VT000,isa,VA000
VT500,isa,VT000
VT503,isa,VT500
VT000,isa,VA000
VT500,isa,VT000
VT504,isa,VT500
VT000,isa,VA000
VT500,isa,VT000
VT509,isa,VT500
VT000,isa,VA000
VT600,isa,VT000
VT000,isa,VA000
VT700,isa,VT000
VT000,isa,VA000
VT700,isa,VT000
VT701,isa,VT700
VT000,isa,VA000
VT700,isa,VT000
VT702,isa,VT700
VT000,isa,VA000
VT700,isa,VT000
VT709,isa,VT700
VT000,isa,VA000
VT800,isa,VT000
VT000,isa,VA000
VT800,isa,VT000
VT801,isa,VT800
VT000,isa,VA000
VT800,isa,VT000
VT802,isa,VT800
VT000,isa,VA000
VT800,isa,VT000
VT809,isa,VT800
VT000,isa,VA000
VT900,isa,VT000
XX000,isa,VA000
