ancestor_concept_code,descendant_concept_code,level_of_separation
N0000008298,N0000008374,1
N0000008298,N0000175397,2
N0000008374,N0000008374,0
N0000008374,N0000175397,1
N0000175397,N0000175397,0
N0000009802,N0000008376,7
N0000009802,N0000175398,8
N0000009770,N0000008376,6
N0000009770,N0000175398,7
N0000008331,N0000008376,5
N0000008331,N0000175398,6
N0000020002,N0000008376,4
N0000020002,N0000175398,5
N0000009906,N0000008376,3
N0000009906,N0000175398,4
N0000009908,N0000008376,2
N0000009908,N0000175398,3
N0000008298,N0000008376,1
N0000008298,N0000175398,2
N0000008376,N0000008376,0
N0000008376,N0000175398,1
N0000175398,N0000175398,0
N0000009802,N0000009753,7
N0000009802,N0000175404,8
N0000009770,N0000009753,6
N0000009770,N0000175404,7
N0000008331,N0000009753,5
N0000008331,N0000175404,6
N0000020002,N0000009753,4
N0000020002,N0000175404,5
N0000009906,N0000009753,3
N0000009906,N0000175404,4
N0000009908,N0000009753,2
N0000009908,N0000175404,3
N0000008298,N0000009753,1
N0000008298,N0000175404,2
N0000009753,N0000009753,0
N0000009753,N0000175404,1
N0000175404,N0000175404,0
N0000009802,N0000009815,7
N0000009802,N0000175405,8
N0000009770,N0000009815,6
N0000009770,N0000175405,7
N0000008331,N0000009815,5
N0000008331,N0000175405,6
N0000020002,N0000009815,4
N0000020002,N0000175405,5
N0000009906,N0000009815,3
N0000009906,N0000175405,4
N0000009908,N0000009815,2
N0000009908,N0000175405,3
N0000008298,N0000009815,1
N0000008298,N0000175405,2
N0000009815,N0000009815,0
N0000009815,N0000175405,1
N0000175405,N0000175405,0
N0000009802,N0000009825,7
N0000009802,N0000009823,8
N0000009802,N0000175407,9
N0000009770,N0000009825,6
N0000009770,N0000009823,7
N0000009770,N0000175407,8
N0000008331,N0000009825,5
N0000008331,N0000009823,6
N0000008331,N0000175407,7
N0000020002,N0000009825,4
N0000020002,N0000009823,5
N0000020002,N0000175407,6
N0000009906,N0000009825,3
N0000009906,N0000009823,4
N0000009906,N0000175407,5
N0000009908,N0000009825,2
N0000009908,N0000009823,3
N0000009908,N0000175407,4
N0000008298,N0000009825,1
N0000008298,N0000009823,2
N0000008298,N0000175407,3
N0000009825,N0000009825,0
N0000009825,N0000009823,1
N0000009825,N0000175407,2
N0000009823,N0000009823,0
N0000009823,N0000175407,1
N0000175407,N0000175407,0
N0000009802,N0000009827,8
N0000009802,N0000175408,9
N0000009770,N0000009827,7
N0000009770,N0000175408,8
N0000008331,N0000009827,6
N0000008331,N0000175408,7
N0000020002,N0000009827,5
N0000020002,N0000175408,6
N0000009906,N0000009827,4
N0000009906,N0000175408,5
N0000009908,N0000009827,3
N0000009908,N0000175408,4
N0000008298,N0000009827,2
N0000008298,N0000175408,3
N0000009825,N0000009827,1
N0000009825,N0000175408,2
N0000009827,N0000009827,0
N0000009827,N0000175408,1
N0000175408,N0000175408,0
N0000009802,N0000175406,8
N0000009770,N0000175406,7
N0000008331,N0000175406,6
N0000020002,N0000175406,5
N0000009906,N0000175406,4
N0000009908,N0000175406,3
N0000008298,N0000175406,2
N0000009825,N0000175406,1
N0000175406,N0000175406,0
N0000175406,N0000175407,1
N0000175406,N0000175408,1
N0000009802,N0000009855,7
N0000009802,N0000175409,8
N0000009770,N0000009855,6
N0000009770,N0000175409,7
N0000008331,N0000009855,5
N0000008331,N0000175409,6
N0000020002,N0000009855,4
N0000020002,N0000175409,5
N0000009906,N0000009855,3
N0000009906,N0000175409,4
N0000009908,N0000009855,2
N0000009908,N0000175409,3
N0000008298,N0000009855,1
N0000008298,N0000175409,2
N0000009855,N0000009855,0
N0000009855,N0000175409,1
N0000175409,N0000175409,0
N0000009802,N0000009941,7
N0000009802,N0000175410,8
N0000009770,N0000009941,6
N0000009770,N0000175410,7
N0000008331,N0000009941,5
N0000008331,N0000175410,6
N0000020002,N0000009941,4
N0000020002,N0000175410,5
N0000009906,N0000009941,3
N0000009906,N0000175410,4
N0000009908,N0000009941,2
N0000009908,N0000175410,3
N0000008298,N0000009941,1
N0000008298,N0000175410,2
N0000009941,N0000009941,0
N0000009941,N0000175410,1
N0000175410,N0000175410,0
N0000009802,N0000175395,7
N0000009770,N0000175395,6
N0000008331,N0000175395,5
N0000020002,N0000175395,4
N0000009906,N0000175395,3
N0000009908,N0000175395,2
N0000008298,N0000175395,1
N0000175395,N0000175395,0
N0000175395,N0000175396,1
N0000175395,N0000175397,1
N0000175395,N0000175398,1
N0000175395,N0000175399,1
N0000175395,N0000175400,2
N0000175395,N0000175401,2
N0000175395,N0000175402,2
N0000175395,N0000175403,2
N0000175395,N0000175404,1
N0000175395,N0000175405,1
N0000175395,N0000175406,1
N0000175395,N0000175407,2
N0000175395,N0000175408,2
N0000175395,N0000175409,1
N0000175395,N0000175410,1
N0000009802,N0000009910,6
N0000009802,N0000009817,7
N0000009770,N0000009910,5
N0000009770,N0000009817,6
N0000008331,N0000009910,4
N0000008331,N0000009817,5
N0000020002,N0000009910,3
N0000020002,N0000009817,4
N0000009906,N0000009910,2
N0000009906,N0000009817,3
N0000009908,N0000009910,1
N0000009908,N0000009817,2
N0000009910,N0000009910,0
N0000009910,N0000009817,1
N0000009817,N0000009817,0
N0000009802,N0000009882,7
N0000009770,N0000009882,6
N0000008331,N0000009882,5
N0000020002,N0000009882,4
N0000009906,N0000009882,3
N0000009908,N0000009882,2
N0000009910,N0000009882,1
N0000009882,N0000009882,0
N0000009802,N0000009909,5
N0000009802,N0000008299,6
N0000009802,N0000008352,7
N0000009802,N0000175380,8
N0000009770,N0000009909,4
N0000009770,N0000008299,5
N0000009770,N0000008352,6
N0000009770,N0000175380,7
N0000008331,N0000009909,3
N0000008331,N0000008299,4
N0000008331,N0000008352,5
N0000008331,N0000175380,6
N0000020002,N0000009909,2
N0000020002,N0000008299,3
N0000020002,N0000008352,4
N0000020002,N0000175380,5
N0000009906,N0000009909,1
N0000009906,N0000008299,2
N0000009906,N0000008352,3
N0000009906,N0000175380,4
N0000009909,N0000009909,0
N0000009909,N0000008299,1
N0000009909,N0000008352,2
N0000009909,N0000175380,3
N0000008299,N0000008299,0
N0000008299,N0000008352,1
N0000008299,N0000175380,2
N0000008352,N0000008352,0
N0000008352,N0000175380,1
N0000175380,N0000175380,0
N0000009802,N0000009752,7
N0000009802,N0000008372,8
N0000009802,N0000175384,9
N0000009770,N0000009752,6
N0000009770,N0000008372,7
N0000009770,N0000175384,8
N0000008331,N0000009752,5
N0000008331,N0000008372,6
N0000008331,N0000175384,7
N0000020002,N0000009752,4
N0000020002,N0000008372,5
N0000020002,N0000175384,6
N0000009906,N0000009752,3
N0000009906,N0000008372,4
N0000009906,N0000175384,5
N0000009909,N0000009752,2
N0000009909,N0000008372,3
N0000009909,N0000175384,4
N0000008299,N0000009752,1
N0000008299,N0000008372,2
N0000008299,N0000175384,3
N0000009752,N0000009752,0
N0000009752,N0000008372,1
N0000009752,N0000175384,2
N0000008372,N0000008372,0
N0000008372,N0000175384,1
N0000175384,N0000175384,0
N0000009802,N0000009059,8
N0000009802,N0000175385,9
N0000009770,N0000009059,7
N0000009770,N0000175385,8
N0000008331,N0000009059,6
N0000008331,N0000175385,7
N0000020002,N0000009059,5
N0000020002,N0000175385,6
N0000009906,N0000009059,4
N0000009906,N0000175385,5
N0000009909,N0000009059,3
N0000009909,N0000175385,4
N0000008299,N0000009059,2
N0000008299,N0000175385,3
N0000009752,N0000009059,1
N0000009752,N0000175385,2
N0000009059,N0000009059,0
N0000009059,N0000175385,1
N0000175385,N0000175385,0
N0000009802,N0000009776,8
N0000009802,N0000175386,9
N0000009770,N0000009776,7
N0000009770,N0000175386,8
N0000008331,N0000009776,6
N0000008331,N0000175386,7
N0000020002,N0000009776,5
N0000020002,N0000175386,6
N0000009906,N0000009776,4
N0000009906,N0000175386,5
N0000009909,N0000009776,3
N0000009909,N0000175386,4
N0000008299,N0000009776,2
N0000008299,N0000175386,3
N0000009752,N0000009776,1
N0000009752,N0000175386,2
N0000009776,N0000009776,0
N0000009776,N0000175386,1
N0000175386,N0000175386,0
N0000009802,N0000009835,8
N0000009802,N0000175387,9
N0000009770,N0000009835,7
N0000009770,N0000175387,8
N0000008331,N0000009835,6
N0000008331,N0000175387,7
N0000020002,N0000009835,5
N0000020002,N0000175387,6
N0000009906,N0000009835,4
N0000009906,N0000175387,5
N0000009909,N0000009835,3
N0000009909,N0000175387,4
N0000008299,N0000009835,2
N0000008299,N0000175387,3
N0000009752,N0000009835,1
N0000009752,N0000175387,2
N0000009835,N0000009835,0
N0000009835,N0000175387,1
N0000175387,N0000175387,0
N0000009802,N0000175383,8
N0000009770,N0000175383,7
N0000008331,N0000175383,6
N0000020002,N0000175383,5
N0000009906,N0000175383,4
N0000009909,N0000175383,3
N0000008299,N0000175383,2
N0000009752,N0000175383,1
N0000175383,N0000175383,0
N0000175383,N0000175384,1
N0000175383,N0000175385,1
N0000175383,N0000175386,1
N0000175383,N0000175387,1
N0000009802,N0000008375,7
N0000009802,N0000175381,8
N0000009770,N0000008375,6
N0000009770,N0000175381,7
N0000008331,N0000008375,5
N0000008331,N0000175381,6
N0000020002,N0000008375,4
N0000020002,N0000175381,5
N0000009906,N0000008375,3
N0000009906,N0000175381,4
N0000009909,N0000008375,2
N0000009909,N0000175381,3
N0000008299,N0000008375,1
N0000008299,N0000175381,2
N0000008375,N0000008375,0
N0000008375,N0000175381,1
N0000175381,N0000175381,0
N0000009802,N0000008377,7
N0000009802,N0000175382,8
N0000009770,N0000008377,6
N0000009770,N0000175382,7
N0000008331,N0000008377,5
N0000008331,N0000175382,6
N0000020002,N0000008377,4
N0000020002,N0000175382,5
N0000009906,N0000008377,3
N0000009906,N0000175382,4
N0000009909,N0000008377,2
N0000009909,N0000175382,3
N0000008299,N0000008377,1
N0000008299,N0000175382,2
N0000008377,N0000008377,0
N0000008377,N0000175382,1
N0000175382,N0000175382,0
N0000009802,N0000009754,7
N0000009802,N0000175388,8
N0000009770,N0000009754,6
N0000009770,N0000175388,7
N0000008331,N0000009754,5
N0000008331,N0000175388,6
N0000020002,N0000009754,4
N0000020002,N0000175388,5
N0000009906,N0000009754,3
N0000009906,N0000175388,4
N0000009909,N0000009754,2
N0000009909,N0000175388,3
N0000008299,N0000009754,1
N0000008299,N0000175388,2
N0000009754,N0000009754,0
N0000009754,N0000175388,1
N0000175388,N0000175388,0
N0000009802,N0000009816,7
N0000009802,N0000175389,8
N0000009770,N0000009816,6
N0000009770,N0000175389,7
N0000008331,N0000009816,5
N0000008331,N0000175389,6
N0000020002,N0000009816,4
N0000020002,N0000175389,5
N0000009906,N0000009816,3
N0000009906,N0000175389,4
N0000009909,N0000009816,2
N0000009909,N0000175389,3
N0000008299,N0000009816,1
N0000008299,N0000175389,2
N0000009816,N0000009816,0
N0000009816,N0000175389,1
N0000175389,N0000175389,0
N0000009802,N0000009826,7
N0000009802,N0000009824,8
N0000009802,N0000175391,9
N0000009770,N0000009826,6
N0000009770,N0000009824,7
N0000009770,N0000175391,8
N0000008331,N0000009826,5
N0000008331,N0000009824,6
N0000008331,N0000175391,7
N0000020002,N0000009826,4
N0000020002,N0000009824,5
N0000020002,N0000175391,6
N0000009906,N0000009826,3
N0000009906,N0000009824,4
N0000009906,N0000175391,5
N0000009909,N0000009826,2
N0000009909,N0000009824,3
N0000009909,N0000175391,4
N0000008299,N0000009826,1
N0000008299,N0000009824,2
N0000008299,N0000175391,3
N0000009826,N0000009826,0
N0000009826,N0000009824,1
N0000009826,N0000175391,2
N0000009824,N0000009824,0
N0000009824,N0000175391,1
N0000175391,N0000175391,0
N0000009802,N0000009828,8
N0000009802,N0000175392,9
N0000009770,N0000009828,7
N0000009770,N0000175392,8
N0000008331,N0000009828,6
N0000008331,N0000175392,7
N0000020002,N0000009828,5
N0000020002,N0000175392,6
N0000009906,N0000009828,4
N0000009906,N0000175392,5
N0000009909,N0000009828,3
N0000009909,N0000175392,4
N0000008299,N0000009828,2
N0000008299,N0000175392,3
N0000009826,N0000009828,1
N0000009826,N0000175392,2
N0000009828,N0000009828,0
N0000009828,N0000175392,1
N0000175392,N0000175392,0
N0000009802,N0000175390,8
N0000009770,N0000175390,7
N0000008331,N0000175390,6
N0000020002,N0000175390,5
N0000009906,N0000175390,4
N0000009909,N0000175390,3
N0000008299,N0000175390,2
N0000009826,N0000175390,1
N0000175390,N0000175390,0
N0000175390,N0000175391,1
N0000175390,N0000175392,1
N0000009802,N0000009856,7
N0000009802,N0000175393,8
N0000009770,N0000009856,6
N0000009770,N0000175393,7
N0000008331,N0000009856,5
N0000008331,N0000175393,6
N0000020002,N0000009856,4
N0000020002,N0000175393,5
N0000009906,N0000009856,3
N0000009906,N0000175393,4
N0000009909,N0000009856,2
N0000009909,N0000175393,3
N0000008299,N0000009856,1
N0000008299,N0000175393,2
N0000009856,N0000009856,0
N0000009856,N0000175393,1
N0000175393,N0000175393,0
N0000009802,N0000009940,7
N0000009802,N0000175394,8
N0000009770,N0000009940,6
N0000009770,N0000175394,7
N0000008331,N0000009940,5
N0000008331,N0000175394,6
N0000020002,N0000009940,4
N0000020002,N0000175394,5
N0000009906,N0000009940,3
N0000009906,N0000175394,4
N0000009909,N0000009940,2
N0000009909,N0000175394,3
N0000008299,N0000009940,1
N0000008299,N0000175394,2
N0000009940,N0000009940,0
N0000009940,N0000175394,1
N0000175394,N0000175394,0
N0000009802,N0000175379,7
N0000009770,N0000175379,6
N0000008331,N0000175379,5
N0000020002,N0000175379,4
N0000009906,N0000175379,3
N0000009909,N0000175379,2
N0000008299,N0000175379,1
N0000175379,N0000175379,0
N0000175379,N0000175380,1
N0000175379,N0000175381,1
N0000175379,N0000175382,1
N0000175379,N0000175383,1
N0000175379,N0000175384,2
N0000175379,N0000175385,2
N0000175379,N0000175386,2
N0000175379,N0000175387,2
N0000175379,N0000175388,1
N0000175379,N0000175389,1
N0000175379,N0000175390,1
N0000175379,N0000175391,2
N0000175379,N0000175392,2
N0000175379,N0000175393,1
N0000175379,N0000175394,1
N0000009802,N0000009911,6
N0000009802,N0000009798,7
N0000009770,N0000009911,5
N0000009770,N0000009798,6
N0000008331,N0000009911,4
N0000008331,N0000009798,5
N0000020002,N0000009911,3
N0000020002,N0000009798,4
N0000009906,N0000009911,2
N0000009906,N0000009798,3
N0000009909,N0000009911,1
N0000009909,N0000009798,2
N0000009911,N0000009911,0
N0000009911,N0000009798,1
N0000009798,N0000009798,0
N0000009802,N0000009818,7
N0000009770,N0000009818,6
N0000008331,N0000009818,5
N0000020002,N0000009818,4
N0000009906,N0000009818,3
N0000009909,N0000009818,2
N0000009911,N0000009818,1
N0000009818,N0000009818,0
N0000009802,N0000009883,7
N0000009770,N0000009883,6
N0000008331,N0000009883,5
N0000020002,N0000009883,4
N0000009906,N0000009883,3
N0000009909,N0000009883,2
N0000009911,N0000009883,1
N0000009883,N0000009883,0
N0000009802,N0000010269,5
N0000009802,N0000010270,6
N0000009770,N0000010269,4
N0000009770,N0000010270,5
N0000008331,N0000010269,3
N0000008331,N0000010270,4
N0000020002,N0000010269,2
N0000020002,N0000010270,3
N0000009906,N0000010269,1
N0000009906,N0000010270,2
N0000009802,N0000010271,6
N0000009770,N0000010271,5
N0000008331,N0000010271,4
N0000020002,N0000010271,3
N0000009906,N0000010271,2
N0000009802,N0000009905,4
N0000009770,N0000009905,3
N0000008331,N0000009905,2
N0000020002,N0000009905,1
N0000009905,N0000009905,0
N0000009802,N0000010250,4
N0000009802,N0000010251,5
N0000009802,N0000010254,6
N0000009770,N0000010250,3
N0000009770,N0000010251,4
N0000009770,N0000010254,5
N0000008331,N0000010250,2
N0000008331,N0000010251,3
N0000008331,N0000010254,4
N0000020002,N0000010250,1
N0000020002,N0000010251,2
N0000020002,N0000010254,3
N0000010250,N0000010250,0
N0000010250,N0000010251,1
N0000010250,N0000010254,2
N0000010251,N0000010251,0
N0000010251,N0000010254,1
N0000010254,N0000010254,0
N0000009802,N0000010252,5
N0000009802,N0000010253,6
N0000009770,N0000010252,4
N0000009770,N0000010253,5
N0000008331,N0000010252,3
N0000008331,N0000010253,4
N0000020002,N0000010252,2
N0000020002,N0000010253,3
N0000010250,N0000010252,1
N0000010250,N0000010253,2
N0000010252,N0000010252,0
N0000010252,N0000010253,1
N0000010253,N0000010253,0
N0000009802,N0000020003,4
N0000009802,N0000020004,5
N0000009770,N0000020003,3
N0000009770,N0000020004,4
N0000008331,N0000020003,2
N0000008331,N0000020004,3
N0000020002,N0000020003,1
N0000020002,N0000020004,2
N0000020003,N0000020003,0
N0000020003,N0000020004,1
N0000020004,N0000020004,0
N0000009802,N0000020005,5
N0000009770,N0000020005,4
N0000008331,N0000020005,3
N0000020002,N0000020005,2
N0000020003,N0000020005,1
N0000020005,N0000020005,0
N0000009802,N0000008330,3
N0000009802,N0000008302,4
N0000009770,N0000008330,2
N0000009770,N0000008302,3
N0000008331,N0000008330,1
N0000008331,N0000008302,2
N0000008330,N0000008330,0
N0000008330,N0000008302,1
N0000008302,N0000008302,0
N0000009802,N0000008303,4
N0000009770,N0000008303,3
N0000008331,N0000008303,2
N0000008330,N0000008303,1
N0000008303,N0000008303,0
N0000009802,N0000008369,4
N0000009802,N0000010283,5
N0000009770,N0000008369,3
N0000009770,N0000010283,4
N0000008331,N0000008369,2
N0000008331,N0000010283,3
N0000008330,N0000008369,1
N0000008330,N0000010283,2
N0000008369,N0000008369,0
N0000008369,N0000010283,1
N0000010283,N0000010283,0
N0000009802,N0000010284,5
N0000009770,N0000010284,4
N0000008331,N0000010284,3
N0000008330,N0000010284,2
N0000008369,N0000010284,1
N0000010284,N0000010284,0
N0000009802,N0000008370,4
N0000009802,N0000010285,5
N0000009770,N0000008370,3
N0000009770,N0000010285,4
N0000008331,N0000008370,2
N0000008331,N0000010285,3
N0000008330,N0000008370,1
N0000008330,N0000010285,2
N0000008370,N0000008370,0
N0000008370,N0000010285,1
N0000010285,N0000010285,0
N0000009802,N0000010286,5
N0000009770,N0000010286,4
N0000008331,N0000010286,3
N0000008330,N0000010286,2
N0000008370,N0000010286,1
N0000010286,N0000010286,0
N0000009802,N0000010287,5
N0000009770,N0000010287,4
N0000008331,N0000010287,3
N0000008330,N0000010287,2
N0000008370,N0000010287,1
N0000010287,N0000010287,0
N0000009802,N0000009763,4
N0000009770,N0000009763,3
N0000008331,N0000009763,2
N0000008330,N0000009763,1
N0000009763,N0000009763,0
N0000009802,N0000009764,4
N0000009770,N0000009764,3
N0000008331,N0000009764,2
N0000008330,N0000009764,1
N0000009764,N0000009764,0
N0000009802,N0000009913,4
N0000009770,N0000009913,3
N0000008331,N0000009913,2
N0000008330,N0000009913,1
N0000009913,N0000009913,0
N0000009802,N0000009914,4
N0000009770,N0000009914,3
N0000008331,N0000009914,2
N0000008330,N0000009914,1
N0000009914,N0000009914,0
N0000009802,N0000008328,3
N0000009802,N0000009757,4
N0000009770,N0000008328,2
N0000009770,N0000009757,3
N0000008331,N0000008328,1
N0000008331,N0000009757,2
N0000008328,N0000008328,0
N0000008328,N0000009757,1
N0000009757,N0000009757,0
N0000009802,N0000009809,4
N0000009770,N0000009809,3
N0000008331,N0000009809,2
N0000008328,N0000009809,1
N0000009809,N0000009809,0
N0000009802,N0000008329,3
N0000009802,N0000009756,4
N0000009770,N0000008329,2
N0000009770,N0000009756,3
N0000008331,N0000008329,1
N0000008331,N0000009756,2
N0000008329,N0000008329,0
N0000008329,N0000009756,1
N0000009756,N0000009756,0
N0000009802,N0000009808,4
N0000009770,N0000009808,3
N0000008331,N0000009808,2
N0000008329,N0000009808,1
N0000009808,N0000009808,0
N0000009802,N0000178476,3
N0000009802,N0000178477,4
N0000009770,N0000178476,2
N0000009770,N0000178477,3
N0000008331,N0000178476,1
N0000008331,N0000178477,2
N0000178476,N0000178476,0
N0000178476,N0000178477,1
N0000178477,N0000178477,0
N0000009802,N0000178478,4
N0000009770,N0000178478,3
N0000008331,N0000178478,2
N0000178476,N0000178478,1
N0000178478,N0000178478,0
N0000009802,N0000009832,2
N0000009802,N0000008305,3
N0000009802,N0000008420,4
N0000009770,N0000009832,1
N0000009770,N0000008305,2
N0000009770,N0000008420,3
N0000009832,N0000009832,0
N0000009832,N0000008305,1
N0000009832,N0000008420,2
N0000008305,N0000008305,0
N0000008305,N0000008420,1
N0000008420,N0000008420,0
N0000009802,N0000009116,4
N0000009770,N0000009116,3
N0000009832,N0000009116,2
N0000008305,N0000009116,1
